#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
,0,1032,NPC,0,0,Cat,5,0,dog,0,0,4,爱丽丝,爱丽丝······爱丽丝没问题的！,0
,0,1033,NPC,0,0,Cat,4,0,dog,0,0,4,我,爱丽丝······,0
,0,1034,NPC,0,0,Cat,4,0,dog,0,0,4,露希尔,说起来我还没做自我介绍吧，初次见面，我是露希尔，小镇服装店的店长。,0
,0,1035,NPC,0,0,Cat,4,0,dog,0,0,4,露希尔,这样就不算陌生人了吧，镇上好久没见到这么可爱的孩子了，大姐姐我还挺高兴的。,0
,0,1036,NPC,0,0,Cat,4,0,dog,0,0,4,露希尔,就当是送给新朋友的一份见面礼好了。,0
,0,1037,NPC,0,0,Cat,4,0,dog,0,0,4,我,你真能算大姐姐吗？不应该是阿什么的才对吗。,0
,0,1038,NPC,0,0,Cat,4,0,dog,0,0,4,露希尔,扁你哦。,0
,0,1039,NPC,0,0,Cat,4,0,dog,0,0,4,我&露,哈哈哈哈哈哈哈。,0
,0,1040,NPC,0,0,Cat,4,0,dog,0,0,4,露希尔,咳咳，总之，你就收着吧。,1041-1042
,1,1041,0,0,0,0,0,0,AddFavor 5,0,0,,,劝爱丽丝收下。,1043
,1,1042,0,0,0,0,0,0,0,0,0,,,帮爱丽丝收下。,1047
#,选项一分,,,,,,,,,,,,,,0
,0,1043,NPC,0,0,Cat,4,0,dog,0,0,4,我,收着吧，露姐这个人，自己决定了别人说什么都没用了。,0
,0,1044,NPC,0,0,Cat,4,0,dog,0,0,4,我,虽然我也考虑过自己去给你买一套新的，但实在是想不明白现在孩子的喜好。,0
,0,1045,NPC,0,0,Cat,4,0,dog,0,0,4,爱丽丝,好···好吧，既然店长先生也这么说了。,0
,0,1046,NPC,0,0,Cat,4,0,dog,0,0,4,爱丽丝,露希尔小姐，非常感谢您。,1051
#,选项二分,,0,0,0,0,0,0,0,0,0,4,,,0
,0,1047,NPC,0,0,Cat,4,0,dog,0,0,4,我,那就多谢学姐了，正好我最近在想要不要给爱丽丝买件衣服。,0
,0,1048,NPC,0,0,Cat,4,0,dog,0,0,4,我,这下有新衣服了哦，爱丽丝。,0
,0,1049,NPC,0,0,Cat,4,0,dog,0,0,4,爱丽丝,······谢谢，谢谢露希尔小姐和店长。,0
,0,1050,NPC,0,0,Cat,3,0,dog,0,0,4,,爱丽丝对着我和学姐微微鞠了一躬，脸上似乎闪过一丝阴霾。,1051
#,结尾,,0,0,0,0,0,0,0,0,0,4,,,0
,0,1051,NPC,0,0,Cat,2,0,dog,0,0,4,露希尔,那小店就期待二位的光临啦！,0
,0,1052,NPC,0,0,Cat,2,0,dog,1,0,4,我,等一下你不是要送嘛、你是要送的吧、对吧没错的吧。,0
,0,1053,NPC,0,0,Cat,2,0,dog,1,0,4,露希尔,你在说什么啊，我送爱丽丝的，当然也是你送爱丽丝的。,0
,0,1054,NPC,0,0,Cat,2,0,dog,1,0,4,露希尔,既然这样，我出衣服，你不应该出钱才对嘛,0
,0,1055,NPC,0,0,Cat,2,0,dog,1,0,4,我,在下佩服，还是学姐会赚钱啊。,0
,0,1056,NPC,0,0,Cat,2,0,dog,0,0,4,露希尔,那就，多谢惠顾！,0
,0,1057,NPC,0,0,Cat,2,0,dog,0,0,4,我,(好像只有我亏了，算了，就这样吧。),0
,0,1058,NPC,0,0,Cat,2,0,dog,0,0,4,我,反正我本来也打算给她买一件的。,0
,0,1059,NPC,0,0,Cat,4,0,dog,0,0,4,爱丽丝,店长先生······,0
,0,1060,NPC,0,0,Cat,4,0,dog,1,1,4,贝贝,露露姐还是那么好心，好姐姐什么时候也送我一件？,0
,0,1061,NPC,0,0,Cat,4,0,dog,0,0,4,露希尔,贫嘴，你那还要送？衣服柜子里的数量都快赶上我的店了。,0
,0,1062,NPC,0,0,Cat,4,0,dog,0,0,4,露希尔,不如说我那还要仰仗你的推广呢，新到的衣服和那些小物件可不是镇上谁都能接受的。,0
,0,1063,NPC,0,0,Cat,4,0,dog,0,0,4,我,又有新货了？,0
,0,1064,NPC,0,0,Cat,4,0,dog,0,0,4,露希尔,对，从市里进货来的，最近才谈好。送爱丽丝的也是这次进的。,0
,0,1065,NPC,0,0,Cat,4,0,dog,0,0,4,露希尔,大概明天下午能到吧，你们没事的话就过来吧。,0
,0,1066,NPC,0,0,Cat,4,0,dog,0,0,4,我,也行，那我俩<color=#FF9653><i>明天下午</i></color>再去好了。,0
,0,1067,NPC,0,0,Cat,4,0,dog,0,0,4,露希尔,那行，店里还有事要忙，我就先走了。贝贝呢？,0
,0,1068,NPC,0,0,Cat,4,0,dog,0,0,4,贝贝,我也先不多打扰啦，不然老妈又要唠叨我为什么不学习了。,0
,0,1069,NPC,0,0,Cat,4,0,dog,1,0,4,贝贝,学长现在还觉得拼命学习考到市外的大学更好嘛？,0
,0,1070,NPC,0,0,Cat,4,0,dog,0,0,4,我,我······,0
,0,1071,NPC,0,0,Cat,4,0,dog,0,0,4,我,大概吧，我也不知道。,0
,0,1072,NPC,0,0,Cat,4,0,dog,5,0,4,贝贝,诶？啊，嗯。,0
,0,1073,NPC,0,0,Cat,4,0,dog,0,0,4,我,没事的，快回去吧，不然要被唠叨了不是嘛？,0
,0,1074,NPC,0,0,Cat,4,0,dog,2,0,4,贝贝,呃，确实，老妈生气起来好恐怖的。,0
,0,1075,NPC,0,0,Cat,4,0,dog,1,0,4,贝贝,那就再见啦学长，还有爱丽丝，咖啡很好喝哦，会再来的！,0
,0,1076,NPC,0,0,Cat,4,0,dog,0,0,4,露希尔,拜拜二位，明天见喽。,0
,0,1077,NPC,0,0,Cat,4,0,dog,1,0,4,我,再见，谢谢光临！,0
,0,1078,NPC,0,0,Cat,5,2,dog,0,0,4,爱丽丝,两位慢走！今天，今天真的非常感谢！,0
,0,1079,0,0,0,Cat,0,0,0,0,0,4,,爱丽丝少见的喊了出来，仿佛要用出全身的力量。,0
,0,1080,0,0,0,Cat,0,0,0,0,0,4,,贝贝和露希尔学姐回头对着她露出微笑，随即关上了店门，身影融入夕阳落下的街道。,0
,0,1081,0,0,0,Cat,0,0,0,0,0,4,,时间也不早了，在简单的收拾过后，门口的牌子被翻到【CLOSE】。,0
,0,1082,0,0,0,Cat,0,0,0,0,0,4,,店里又恢复了往常的安静。,0
